### GO-terms (molecular_function)
GO:0097159	GO:1901265	GO:0016772	GO:0003676	GO:0003690	GO:0015318	GO:0005102	GO:0003729	GO:0016773	GO:0016829	GO:0016740	GO:0005488	GO:0042802	GO:0016787	GO:0016301	GO:0022857	GO:0003824	GO:0140096	GO:0003677	GO:0044877	GO:0043167	GO:0000166	GO:0003674	GO:0019899	GO:0043169	GO:0004672	GO:0008233	GO:1901363	GO:0036094	GO:0005215	GO:0022890	GO:0046983	GO:0016491	GO:0046872	GO:0005515	GO:0042803	GO:0003723
### GO-names (molecular_function)
organic cyclic compound binding	nucleoside phosphate binding	transferase activity, transferring phosphorus-containing groups	nucleic acid binding	double-stranded DNA binding	inorganic molecular entity transmembrane transporter activity	signaling receptor binding	mRNA binding	phosphotransferase activity, alcohol group as acceptor	lyase activity	transferase activity	binding	identical protein binding	hydrolase activity	kinase activity	transmembrane transporter activity	catalytic activity	catalytic activity, acting on a protein	DNA binding	protein-containing complex binding	ion binding	nucleotide binding	molecular_function	enzyme binding	cation binding	protein kinase activity	peptidase activity	heterocyclic compound binding	small molecule binding	transporter activity	inorganic cation transmembrane transporter activity	protein dimerization activity	oxidoreductase activity	metal ion binding	protein binding	protein homodimerization activity	RNA binding
### GO-terms (biological_process)
GO:0005975	GO:0043207	GO:0007017	GO:0051254	GO:0045597	GO:0030154	GO:0033036	GO:0044238	GO:0009791	GO:1901698	GO:0008283	GO:0071840	GO:0048468	GO:0050794	GO:0048812	GO:0032990	GO:0006935	GO:1901564	GO:0045934	GO:0019219	GO:0044249	GO:0010558	GO:0009889	GO:0008284	GO:0009058	GO:0032504	GO:0016070	GO:0051641	GO:0019538	GO:0070727	GO:0043067	GO:0071702	GO:0010604	GO:0043412	GO:0042325	GO:0060255	GO:0042981	GO:0006793	GO:1901360	GO:0048568	GO:0045893	GO:0050789	GO:0010629	GO:0051179	GO:0010628	GO:0006139	GO:0019438	GO:0051094	GO:0007409	GO:0048523	GO:0051172	GO:0006351	GO:0009056	GO:0006955	GO:0044085	GO:0012501	GO:0023052	GO:0022008	GO:0007399	GO:0048518	GO:0032880	GO:0031326	GO:0008152	GO:0034641	GO:0051276	GO:0006812	GO:0009605	GO:1902679	GO:0009628	GO:0051234	GO:0006259	GO:0006807	GO:0043933	GO:0009059	GO:0048731	GO:0045935	GO:0006796	GO:0051253	GO:0032774	GO:0051174	GO:0048667	GO:0010605	GO:0007275	GO:0065003	GO:0048856	GO:0009314	GO:0000122	GO:0048858	GO:0048609	GO:0042221	GO:0009416	GO:0030097	GO:0007049	GO:0030182	GO:0048666	GO:0043066	GO:0009987	GO:0010557	GO:0033365	GO:0044271	GO:0065007	GO:0046907	GO:0031175	GO:0008150	GO:0120039	GO:0046483	GO:0048522	GO:0006996	GO:0016192	GO:0006974	GO:0009607	GO:0090304	GO:0007154	GO:0044419	GO:0030029	GO:0032502	GO:0009617	GO:0022607	GO:0009892	GO:0000902	GO:0010468	GO:0022414	GO:0031325	GO:0018130	GO:0006508	GO:0006366	GO:2001141	GO:0009890	GO:0006950	GO:0030036	GO:1901575	GO:0009266	GO:0042127	GO:0048699	GO:0051173	GO:0048519	GO:0042330	GO:0031327	GO:0043170	GO:1902680	GO:0009790	GO:0010467	GO:0010243	GO:0045944	GO:0080090	GO:0044281	GO:0048513	GO:0008219	GO:1901576	GO:0006357	GO:0019220	GO:0008104	GO:0031323	GO:1901362	GO:0051171	GO:0044237	GO:0036211	GO:0034654	GO:0045184	GO:0071310	GO:0040012	GO:0010033	GO:0006811	GO:0040011	GO:0002376	GO:0045595	GO:0043069	GO:0048870	GO:0060341	GO:0007165	GO:0009653	GO:0019222	GO:0071704	GO:0015031	GO:0032989	GO:0016310	GO:0006725	GO:0050793	GO:0009893	GO:0009991	GO:0000278	GO:0006915	GO:0051649	GO:0016043	GO:0010556	GO:0006468	GO:0031328	GO:0000226	GO:0050896	GO:0051707	GO:0031324	GO:0045892	GO:0033554	GO:0032501	GO:0061564	GO:0030030	GO:0007010	GO:0014070	GO:0051726	GO:0032879	GO:0051716	GO:0006979	GO:0048869	GO:0000904	GO:0006629	GO:0006810	GO:0070887	GO:0006355	GO:0000003	GO:0071705	GO:0055085	GO:0009891	GO:0120036	GO:0051252
### GO-names (biological_process)
carbohydrate metabolic process	response to external biotic stimulus	microtubule-based process	positive regulation of RNA metabolic process	positive regulation of cell differentiation	cell differentiation	macromolecule localization	primary metabolic process	post-embryonic development	response to nitrogen compound	cell population proliferation	cellular component organization or biogenesis	cell development	regulation of cellular process	neuron projection morphogenesis	cell part morphogenesis	chemotaxis	organonitrogen compound metabolic process	negative regulation of nucleobase-containing compound metabolic process	regulation of nucleobase-containing compound metabolic process	cellular biosynthetic process	negative regulation of macromolecule biosynthetic process	regulation of biosynthetic process	positive regulation of cell population proliferation	biosynthetic process	multicellular organism reproduction	RNA metabolic process	cellular localization	protein metabolic process	cellular macromolecule localization	regulation of programmed cell death	organic substance transport	positive regulation of macromolecule metabolic process	macromolecule modification	regulation of phosphorylation	regulation of macromolecule metabolic process	regulation of apoptotic process	phosphorus metabolic process	organic cyclic compound metabolic process	embryonic organ development	positive regulation of DNA-templated transcription	regulation of biological process	negative regulation of gene expression	localization	positive regulation of gene expression	nucleobase-containing compound metabolic process	aromatic compound biosynthetic process	positive regulation of developmental process	axonogenesis	negative regulation of cellular process	negative regulation of nitrogen compound metabolic process	DNA-templated transcription	catabolic process	immune response	cellular component biogenesis	programmed cell death	signaling	neurogenesis	nervous system development	positive regulation of biological process	regulation of protein localization	regulation of cellular biosynthetic process	metabolic process	cellular nitrogen compound metabolic process	chromosome organization	monoatomic cation transport	response to external stimulus	negative regulation of RNA biosynthetic process	response to abiotic stimulus	establishment of localization	DNA metabolic process	nitrogen compound metabolic process	protein-containing complex organization	macromolecule biosynthetic process	system development	positive regulation of nucleobase-containing compound metabolic process	phosphate-containing compound metabolic process	negative regulation of RNA metabolic process	RNA biosynthetic process	regulation of phosphorus metabolic process	cell morphogenesis involved in neuron differentiation	negative regulation of macromolecule metabolic process	multicellular organism development	protein-containing complex assembly	anatomical structure development	response to radiation	negative regulation of transcription by RNA polymerase II	cell projection morphogenesis	multicellular organismal reproductive process	response to chemical	response to light stimulus	hemopoiesis	cell cycle	neuron differentiation	neuron development	negative regulation of apoptotic process	cellular process	positive regulation of macromolecule biosynthetic process	protein localization to organelle	cellular nitrogen compound biosynthetic process	biological regulation	intracellular transport	neuron projection development	biological_process	plasma membrane bounded cell projection morphogenesis	heterocycle metabolic process	positive regulation of cellular process	organelle organization	vesicle-mediated transport	DNA damage response	response to biotic stimulus	nucleic acid metabolic process	cell communication	biological process involved in interspecies interaction between organisms	actin filament-based process	developmental process	response to bacterium	cellular component assembly	negative regulation of metabolic process	cell morphogenesis	regulation of gene expression	reproductive process	positive regulation of cellular metabolic process	heterocycle biosynthetic process	proteolysis	transcription by RNA polymerase II	regulation of RNA biosynthetic process	negative regulation of biosynthetic process	response to stress	actin cytoskeleton organization	organic substance catabolic process	response to temperature stimulus	regulation of cell population proliferation	generation of neurons	positive regulation of nitrogen compound metabolic process	negative regulation of biological process	taxis	negative regulation of cellular biosynthetic process	macromolecule metabolic process	positive regulation of RNA biosynthetic process	embryo development	gene expression	response to organonitrogen compound	positive regulation of transcription by RNA polymerase II	regulation of primary metabolic process	small molecule metabolic process	animal organ development	cell death	organic substance biosynthetic process	regulation of transcription by RNA polymerase II	regulation of phosphate metabolic process	protein localization	regulation of cellular metabolic process	organic cyclic compound biosynthetic process	regulation of nitrogen compound metabolic process	cellular metabolic process	protein modification process	nucleobase-containing compound biosynthetic process	establishment of protein localization	cellular response to organic substance	regulation of locomotion	response to organic substance	monoatomic ion transport	locomotion	immune system process	regulation of cell differentiation	negative regulation of programmed cell death	cell motility	regulation of cellular localization	signal transduction	anatomical structure morphogenesis	regulation of metabolic process	organic substance metabolic process	protein transport	cellular component morphogenesis	phosphorylation	cellular aromatic compound metabolic process	regulation of developmental process	positive regulation of metabolic process	response to extracellular stimulus	mitotic cell cycle	apoptotic process	establishment of localization in cell	cellular component organization	regulation of macromolecule biosynthetic process	protein phosphorylation	positive regulation of cellular biosynthetic process	microtubule cytoskeleton organization	response to stimulus	response to other organism	negative regulation of cellular metabolic process	negative regulation of DNA-templated transcription	cellular response to stress	multicellular organismal process	axon development	cell projection organization	cytoskeleton organization	response to organic cyclic compound	regulation of cell cycle	regulation of localization	cellular response to stimulus	response to oxidative stress	cellular developmental process	cell morphogenesis involved in differentiation	lipid metabolic process	transport	cellular response to chemical stimulus	regulation of DNA-templated transcription	reproduction	nitrogen compound transport	transmembrane transport	positive regulation of biosynthetic process	plasma membrane bounded cell projection organization	regulation of RNA metabolic process
### GO-terms (cellular_component)
GO:1902494	GO:0031090	GO:0005737	GO:0043005	GO:0044297	GO:0043230	GO:0005694	GO:0030054	GO:0032993	GO:0065010	GO:0005740	GO:0042995	GO:0012506	GO:0005768	GO:0043231	GO:0070062	GO:0030424	GO:0043228	GO:0005730	GO:0009536	GO:0005739	GO:0043226	GO:1990904	GO:0043229	GO:1903561	GO:0005654	GO:0005929	GO:0005886	GO:0043233	GO:0045202	GO:0005773	GO:0005615	GO:0097708	GO:0005575	GO:0071944	GO:0015630	GO:0009507	GO:0031975	GO:0070161	GO:0005829	GO:0005783	GO:0005634	GO:0005794	GO:0000785	GO:0005576	GO:0005622	GO:0030659	GO:0110165	GO:0031982	GO:0032991	GO:0031981	GO:0012505	GO:0043232	GO:0031967	GO:0031410	GO:0005856	GO:0005911	GO:0031974	GO:0043227	GO:0005815	GO:0031966	GO:0016020	GO:0120025	GO:0070013
### GO-names (cellular_component)
catalytic complex	organelle membrane	cytoplasm	neuron projection	cell body	extracellular organelle	chromosome	cell junction	protein-DNA complex	extracellular membrane-bounded organelle	mitochondrial envelope	cell projection	vesicle membrane	endosome	intracellular membrane-bounded organelle	extracellular exosome	axon	non-membrane-bounded organelle	nucleolus	plastid	mitochondrion	organelle	ribonucleoprotein complex	intracellular organelle	extracellular vesicle	nucleoplasm	cilium	plasma membrane	organelle lumen	synapse	vacuole	extracellular space	intracellular vesicle	cellular_component	cell periphery	microtubule cytoskeleton	chloroplast	envelope	anchoring junction	cytosol	endoplasmic reticulum	nucleus	Golgi apparatus	chromatin	extracellular region	intracellular anatomical structure	cytoplasmic vesicle membrane	cellular anatomical entity	vesicle	protein-containing complex	nuclear lumen	endomembrane system	intracellular non-membrane-bounded organelle	organelle envelope	cytoplasmic vesicle	cytoskeleton	cell-cell junction	membrane-enclosed lumen	membrane-bounded organelle	microtubule organizing center	mitochondrial membrane	membrane	plasma membrane bounded cell projection	intracellular organelle lumen
### PDB-chain	GO-terms (molecular_function)	GO-terms (biological_process)	GO-terms (cellular_component)
4WQR-41	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723		GO:0032991,GO:1990904,GO:0005575
6GYM-6	GO:0043167,GO:0003674,GO:0005488,GO:0043169,GO:0046872	GO:0031326,GO:0008152,GO:0034641,GO:0010468,GO:0044238,GO:0018130,GO:0050794,GO:0006725,GO:0006807,GO:0009059,GO:0006366,GO:0032774,GO:0019219,GO:0044249,GO:2001141,GO:0009889,GO:0010556,GO:0009058,GO:0006950,GO:0016070,GO:0050896,GO:0043170,GO:0010467,GO:0080090,GO:0033554,GO:0060255,GO:1901576,GO:0009987,GO:0044271,GO:0006357,GO:0065007,GO:0008150,GO:0031323,GO:1901360,GO:0046483,GO:1901362,GO:0051171,GO:0044237,GO:0051716,GO:0034654,GO:0050789,GO:0006974,GO:0006139,GO:0090304,GO:0019438,GO:0006355,GO:0006351,GO:0051252,GO:0019222,GO:0071704	GO:0110165,GO:0005575,GO:0043226,GO:0043229,GO:0005634,GO:0043227,GO:0005622,GO:0043231
7UNR-2			GO:0032991,GO:1990904,GO:0005575
7JG5-6	GO:0003674,GO:0003824,GO:0016787	GO:0051179,GO:0006810,GO:0006811,GO:0008150,GO:0051234	GO:0110165,GO:0005575,GO:0071944,GO:0005886,GO:0016020
5XNL-3			GO:0110165,GO:0005737,GO:0005575,GO:0009536,GO:0043226,GO:0009507,GO:0043229,GO:0043227,GO:0005622,GO:0043231
1RYP-1	GO:0005515,GO:0003674,GO:0005488		GO:0110165,GO:0005737,GO:0005575,GO:0043226,GO:0043229,GO:0005829,GO:0005634,GO:0043227,GO:0005622,GO:0043231
7Y5E-63	GO:0003674,GO:0003824,GO:0016829		GO:0110165,GO:0005737,GO:0005575,GO:0009536,GO:0043226,GO:0009507,GO:0043229,GO:0043227,GO:0005622,GO:0043231,GO:0016020
6YWX-33			GO:0110165,GO:0005737,GO:0005575,GO:0005739,GO:0043226,GO:0043229,GO:0043227,GO:0005622,GO:0043231
4WZO-45	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723		GO:0032991,GO:1990904,GO:0005575
4ADX-7			GO:0032991,GO:1990904,GO:0005575
6WB9-3			GO:0110165,GO:0012505,GO:0005575,GO:0005737,GO:0043226,GO:0043229,GO:0005783,GO:0043227,GO:0005622,GO:0043231,GO:0016020
7AS4-7	GO:0097159,GO:1901265,GO:1901363,GO:0036094,GO:0000166,GO:0003674,GO:0005488,GO:0042802,GO:0016787,GO:0003824,GO:0005515	GO:0051254,GO:0045597,GO:0030154,GO:0044238,GO:0008283,GO:0071840,GO:0048468,GO:0048812,GO:0032990,GO:0050794,GO:0019219,GO:0044249,GO:0009889,GO:0009058,GO:0008284,GO:0016070,GO:0043067,GO:0010604,GO:0060255,GO:0042981,GO:1901360,GO:0045893,GO:0050789,GO:0006139,GO:0019438,GO:0051094,GO:0007409,GO:0006351,GO:0012501,GO:0022008,GO:0007399,GO:0048518,GO:0031326,GO:0008152,GO:0034641,GO:0006807,GO:0009059,GO:0048731,GO:0045935,GO:0032774,GO:0048667,GO:0007275,GO:0048856,GO:0048858,GO:0007049,GO:0030182,GO:0048666,GO:0009987,GO:0010557,GO:0044271,GO:0031175,GO:0065007,GO:0120039,GO:0008150,GO:0046483,GO:0048522,GO:0090304,GO:0032502,GO:0000902,GO:0010468,GO:0031325,GO:0018130,GO:0006366,GO:2001141,GO:0048699,GO:0042127,GO:0051173,GO:0043170,GO:1902680,GO:0010467,GO:0080090,GO:1901576,GO:0008219,GO:0006357,GO:0031323,GO:1901362,GO:0051171,GO:0044237,GO:0034654,GO:0045595,GO:0048870,GO:0009653,GO:0019222,GO:0071704,GO:0032989,GO:0006725,GO:0050793,GO:0009893,GO:0006915,GO:0016043,GO:0010556,GO:0031328,GO:0032501,GO:0061564,GO:0030030,GO:0051726,GO:0048869,GO:0000904,GO:0006355,GO:0120036,GO:0009891,GO:0051252	GO:0005737,GO:0043005,GO:0030054,GO:0005694,GO:0043230,GO:0032993,GO:0065010,GO:0042995,GO:0043231,GO:0070062,GO:0030424,GO:0043228,GO:0043226,GO:1990904,GO:0043229,GO:1903561,GO:0005654,GO:0005886,GO:0043233,GO:0045202,GO:0005615,GO:0005575,GO:0071944,GO:0070161,GO:0005829,GO:0005634,GO:0000785,GO:0005576,GO:0005622,GO:0110165,GO:0031982,GO:0032991,GO:0031981,GO:0005911,GO:0043232,GO:0005856,GO:0031974,GO:0043227,GO:0016020,GO:0120025,GO:0070013
4L6V-6			GO:0110165,GO:0005575,GO:0016020
7PFO-2	GO:0097159,GO:1901265,GO:0003677,GO:1901363,GO:0036094,GO:0019899,GO:0003676,GO:0043167,GO:0000166,GO:0005488,GO:0003674,GO:0016787,GO:0043169,GO:0003824,GO:0046872,GO:0005515	GO:0007049,GO:0009987,GO:0008150	GO:0005737,GO:0005694,GO:0032993,GO:0043231,GO:0043228,GO:0005730,GO:0043226,GO:0043229,GO:0005654,GO:0043233,GO:0005575,GO:0005634,GO:0000785,GO:0005622,GO:0110165,GO:0031981,GO:0032991,GO:0043232,GO:0031974,GO:0043227,GO:0070013
7ML3-4	GO:0043167,GO:0003674,GO:0005488,GO:0043169,GO:0046872	GO:0006974,GO:0033554,GO:0009987,GO:0006950,GO:0008150,GO:0051716,GO:0050896	GO:0110165,GO:0005575,GO:0043226,GO:0043229,GO:0005634,GO:0043227,GO:0005622,GO:0043231
6RAZ-6	GO:0097159,GO:1901265,GO:0003677,GO:1901363,GO:0036094,GO:0003676,GO:0043167,GO:0000166,GO:0005488,GO:0003674,GO:0016787,GO:0043169,GO:0003824,GO:0046872,GO:0005515	GO:0007049,GO:0009987,GO:0008150	GO:0110165,GO:0005575,GO:0043226,GO:0043229,GO:0005634,GO:0043227,GO:0005622,GO:0043231
7JU4-1	GO:0005515,GO:0003674,GO:0005488		GO:0110165,GO:0005737,GO:0005575,GO:0043228,GO:0043232,GO:0005856,GO:0043226,GO:0042995,GO:0043229,GO:0043227,GO:0005929,GO:0005622,GO:0120025
6B2Z-1	GO:0005515,GO:0003674,GO:0005488,GO:0042802	GO:0051179,GO:0006810,GO:0006811,GO:0008150,GO:0051234	GO:0031090,GO:0110165,GO:0005737,GO:0005575,GO:0005739,GO:0031967,GO:0043226,GO:0031975,GO:0005740,GO:0043229,GO:0005829,GO:0043227,GO:0005622,GO:0043231,GO:0016020,GO:0031966
3J9Y-4			GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:1990904,GO:0005622
3J6X-21			GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:1990904,GO:0005829,GO:0005622
6SPG-6			GO:0032991,GO:1990904,GO:0005575
3PHF-2	GO:0005515,GO:0003674,GO:0005488		GO:0110165,GO:0005575,GO:0016020
7QP6-4	GO:0008233,GO:0003674,GO:0005488,GO:0042802,GO:0016787,GO:0003824,GO:0005515,GO:0140096	GO:0008152,GO:0044238,GO:0019538,GO:0008150,GO:0006508,GO:0006807,GO:0043170,GO:1901564,GO:0071704	GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:0030054,GO:0005829,GO:0005622,GO:0045202,GO:0016020
6TRE-1	GO:0005515,GO:0003674,GO:0005488		GO:0110165,GO:0005575,GO:0071944,GO:0005886,GO:0016020
6SPG-3			GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:0043226,GO:1990904,GO:0043229,GO:0005622
7K01-5	GO:0005515,GO:0003674,GO:0005488	GO:0006974,GO:0033554,GO:0009987,GO:0006950,GO:0008150,GO:0051716,GO:0050896	GO:0110165,GO:0005737,GO:0005575,GO:0043226,GO:0043229,GO:0005829,GO:0005634,GO:0043227,GO:0005622,GO:0043231
5MRC-66			GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:0005739,GO:0043226,GO:1990904,GO:0043229,GO:0043227,GO:0005622,GO:0043231
6Z5S-3	GO:0043167,GO:0003674,GO:0005488,GO:0043169,GO:0046872		GO:0110165,GO:0005575,GO:0071944,GO:0005886,GO:0016020
6O8W-2			GO:0032991,GO:1990904,GO:0005575
8CSQ-4	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723,GO:0005515		GO:0005737,GO:0043231,GO:0005739,GO:0043226,GO:1990904,GO:0043229,GO:0005654,GO:0043233,GO:0005886,GO:0005575,GO:0071944,GO:0005829,GO:0005634,GO:0005622,GO:0110165,GO:0031981,GO:0032991,GO:0031974,GO:0043227,GO:0016020,GO:0070013
7A5F-13			GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:0005739,GO:0043226,GO:1990904,GO:0043229,GO:0043227,GO:0005622,GO:0043231
6WM2-7	GO:0005515,GO:0003674,GO:0005488	GO:0051179,GO:0006810,GO:0006811,GO:0008150,GO:0051234	GO:0005737,GO:0043230,GO:0030054,GO:0065010,GO:0043231,GO:0070062,GO:0043226,GO:0043229,GO:1903561,GO:0005886,GO:0045202,GO:0005615,GO:0097708,GO:0005575,GO:0071944,GO:0005576,GO:0005622,GO:0110165,GO:0031982,GO:0031410,GO:0043227,GO:0016020
6RAZ-5	GO:0097159,GO:1901265,GO:0003677,GO:1901363,GO:0036094,GO:0003676,GO:0000166,GO:0003674,GO:0005488,GO:0016787,GO:0003824,GO:0005515	GO:0008152,GO:0007049,GO:0009987,GO:0008150,GO:0071704	GO:0110165,GO:0005737,GO:0005575,GO:0043226,GO:0043229,GO:0005829,GO:0005634,GO:0043227,GO:0005622,GO:0043231
6W2T-9	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723		GO:0110165,GO:0005622,GO:0005737,GO:0005575
7A5H-9	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723,GO:0005515	GO:0007049,GO:0009987,GO:0008150	GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:0005739,GO:0043226,GO:1990904,GO:0043229,GO:0043227,GO:0005622,GO:0043231
6QNQ-12	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723		GO:0032991,GO:1990904,GO:0005575
6UTF-2	GO:0008233,GO:0003674,GO:0016787,GO:0003824,GO:0140096	GO:0008152,GO:0044238,GO:0008150,GO:0019538,GO:0006508,GO:0006807,GO:0043170,GO:1901564,GO:0071704	GO:0110165,GO:0005622,GO:0005737,GO:0005575
7NHL-1			GO:0032991,GO:1990904,GO:0005575
1K2I-1	GO:0008233,GO:0003674,GO:0005488,GO:0016787,GO:0003824,GO:0005515,GO:0140096	GO:0008152,GO:0044238,GO:0019538,GO:0008150,GO:0006508,GO:0006807,GO:0043170,GO:1901564,GO:0071704	GO:0110165,GO:0005575,GO:0005615,GO:0005576
6Z6U-1	GO:0043167,GO:0003674,GO:0005488,GO:0042802,GO:0043169,GO:0003824,GO:0016491,GO:0046872,GO:0005515	GO:0006955,GO:0050896,GO:0002376,GO:0008150	GO:0110165,GO:0005737,GO:0005575,GO:0031982,GO:0043230,GO:0043226,GO:0065010,GO:0043229,GO:1903561,GO:0005829,GO:0005634,GO:0043227,GO:0005576,GO:0005622,GO:0043231,GO:0070062,GO:0005615
6I9R-2			GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:0005739,GO:0043226,GO:1990904,GO:0043229,GO:0043227,GO:0005622,GO:0043231
8D9R-7	GO:0097159,GO:1901265,GO:1901363,GO:0036094,GO:0003676,GO:0000166,GO:0003674,GO:0005488,GO:0016787,GO:0003824,GO:0003723,GO:0005515	GO:0045184,GO:0071702,GO:0051179,GO:0006810,GO:0033036,GO:0015031,GO:0009987,GO:0071705,GO:0051641,GO:0070727,GO:0008150,GO:0051234,GO:0008104,GO:0016192	GO:0005737,GO:0043005,GO:0043230,GO:0030054,GO:0065010,GO:0042995,GO:0043231,GO:0070062,GO:0043226,GO:0043229,GO:1903561,GO:0005886,GO:0045202,GO:0005615,GO:0005575,GO:0071944,GO:0005829,GO:0005794,GO:0005576,GO:0005622,GO:0110165,GO:0012505,GO:0032991,GO:0031982,GO:0043227,GO:0016020,GO:0120025
6U42-3	GO:0097159,GO:1901265,GO:1901363,GO:0036094,GO:0043167,GO:0000166,GO:0003674,GO:0005488,GO:0043169,GO:0046872	GO:0016043,GO:0009987,GO:0071840,GO:0007010,GO:0008150,GO:0006996	GO:0110165,GO:0005737,GO:0043228,GO:0005575,GO:0043232,GO:0043226,GO:0005856,GO:0043229,GO:0005622
4Y28-2			GO:0110165,GO:0005737,GO:0005575,GO:0009536,GO:0043226,GO:0009507,GO:0043229,GO:0043227,GO:0005622,GO:0043231
4WQ1-41	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723		GO:0032991,GO:1990904,GO:0005575
6RD5-8			GO:0110165,GO:0005575,GO:0016020
6VLZ-5	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723		GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:0005739,GO:0043226,GO:1990904,GO:0043229,GO:0043227,GO:0005622,GO:0043231
7UIL-2	GO:0005515,GO:0003674,GO:0005488	GO:0031326,GO:0008152,GO:0051254,GO:0034641,GO:0009892,GO:0010468,GO:0044238,GO:0031325,GO:1902679,GO:0018130,GO:0050794,GO:0006725,GO:0006807,GO:0009059,GO:0045934,GO:0051253,GO:0045935,GO:0006366,GO:0009893,GO:0032774,GO:0019219,GO:0010605,GO:0044249,GO:0010558,GO:2001141,GO:0009889,GO:0010556,GO:0009058,GO:0009890,GO:0031328,GO:0016070,GO:0051173,GO:0000122,GO:0048519,GO:0031327,GO:0043170,GO:1902680,GO:0010467,GO:0045944,GO:0031324,GO:0045892,GO:0010604,GO:0080090,GO:0060255,GO:0009987,GO:0010557,GO:1901576,GO:0044271,GO:0006357,GO:0065007,GO:1901360,GO:0008150,GO:0031323,GO:0046483,GO:1901362,GO:0048522,GO:0045893,GO:0051171,GO:0044237,GO:0050789,GO:0034654,GO:0006139,GO:0019438,GO:0090304,GO:0006355,GO:0048523,GO:0051172,GO:0006351,GO:0009891,GO:0051252,GO:0048518,GO:0019222,GO:0071704	GO:0110165,GO:0005575,GO:0043226,GO:0043229,GO:0005634,GO:0043227,GO:0005622,GO:0043231
7VD5-14			GO:0110165,GO:0005737,GO:0005575,GO:0009536,GO:0043226,GO:0043229,GO:0043227,GO:0005622,GO:0043231
3J79-7			GO:0032991,GO:1990904,GO:0005575
3OEE-1		GO:0051179,GO:0006810,GO:0006811,GO:0008150,GO:0051234	GO:0110165,GO:0005737,GO:0005575,GO:0005739,GO:0043226,GO:0043229,GO:0043227,GO:0005622,GO:0043231,GO:0016020
7QH7-5	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723		GO:0110165,GO:0005737,GO:0005575,GO:0032991,GO:0005739,GO:0043226,GO:1990904,GO:0043229,GO:0043227,GO:0005622,GO:0043231
4UER-3			GO:0032991,GO:1990904,GO:0005575
7QJ3-1	GO:0097159,GO:1901265,GO:1901363,GO:0036094,GO:0000166,GO:0003674,GO:0005488,GO:0042802,GO:0005515	GO:0007017,GO:0000278,GO:0007049,GO:0016043,GO:0009987,GO:0071840,GO:0000226,GO:0007010,GO:0008150,GO:0006996	GO:0005737,GO:0043005,GO:0042995,GO:0043231,GO:0043228,GO:0043226,GO:0043229,GO:0005929,GO:0005575,GO:0015630,GO:0005829,GO:0005634,GO:0005622,GO:0110165,GO:0043232,GO:0005856,GO:0043227,GO:0005815,GO:0120025
5GUP-7	GO:0043167,GO:0003674,GO:0005488,GO:0043169,GO:0046872		GO:0110165,GO:0005737,GO:0005575,GO:0005739,GO:0043226,GO:0043229,GO:0043227,GO:0005622,GO:0043231,GO:0016020
6ZVK-22			GO:0110165,GO:0012505,GO:0005575,GO:0032991,GO:0005737,GO:1990904,GO:0043226,GO:0043229,GO:0005783,GO:0043227,GO:0005622,GO:0043231
5XNL-4			GO:0110165,GO:0005737,GO:0005575,GO:0009536,GO:0043226,GO:0009507,GO:0043229,GO:0043227,GO:0005622,GO:0043231,GO:0016020
8ESW-2			GO:0110165,GO:0005737,GO:0005575,GO:0005739,GO:0043226,GO:0043229,GO:0043227,GO:0005622,GO:0043231,GO:0016020
5OQJ-1	GO:0005515,GO:0003674,GO:0005488	GO:0006974,GO:0033554,GO:0009987,GO:0006950,GO:0008150,GO:0051716,GO:0050896	GO:0110165,GO:0005737,GO:0005575,GO:0043226,GO:0043229,GO:0005829,GO:0005634,GO:0043227,GO:0005622,GO:0043231
6AH0-5	GO:0097159,GO:1901363,GO:0003676,GO:0003674,GO:0005488,GO:0003723,GO:0005515,GO:0003729		GO:0110165,GO:0031981,GO:0005575,GO:0043226,GO:0031974,GO:0043229,GO:0005654,GO:0005634,GO:0043227,GO:0043233,GO:0005622,GO:0043231,GO:0070013
